,text,human_wrote
1383,"['need', 'time', 'stone', 'go', 'back', 'relive', 'experience', 'watching', '#AvengersEndgame', 'first', 'time', '.', 'Absolutely', 'unforgettable', '.']",0
1384,"['feeling', 'still', 'processing', '#AvengersEndgame', ',', 'someone', 'asks', 'want', 'watch', '.', 'Yes', ',', 'please', '!']",0
1385,"['saw', '#AvengersEndgame', 'realized', 'Thanos', 'nothing', 'wrong', '.', 'Kidding', '!', 'seriously', ',', 'ride', '!']",0
1386,"['someone', 'spoiled', '#AvengersEndgame', ',', 'remember', ',', 'Thanos', ""would've"", 'snapped', '.']",0
1387,"['get', 'round', 'applause', 'VFX', 'team', 'behind', '#AvengersEndgame', '?', 'visuals', 'masterpiece', '!']",0
1388,"['Watching', '#AvengersEndgame', 'like', 'witnessing', 'culmination', 'decade-long', 'symphony', '.', 'Bravo', ',', 'Marvel', ',', 'bravo', '!']",0
1389,"['#AvengersEndgame', ',', 'need', 'post-credits', 'scene', 'life', 'answer', 'unresolved', 'questions', '.']",0
1390,"['Trying', 'rank', 'top', '5', 'moments', '#AvengersEndgame', 'like', 'choosing', 'favorite', 'child', '.', 'Impossible', '!']",0
1391,"['moment', 'realize', 'holding', 'onto', 'theory', '#AvengersEndgame', 'months', ',', 'turned', 'spot', '.', 'Victory', 'dance', '!']",0
1392,"['person', 'brought', 'Thanos', 'glove', '#AvengersEndgame', 'screening', ',', 'hero', '.']",0
1393,"['#AvengersEndgame', 'person', ',', ""I'd"", 'give', 'standing', 'ovation', '.', 'epic', 'conclusion', 'era', '!']",0
1394,"['saw', '#AvengersEndgame', ',', ""I'm"", 'officially', 'emotionally', 'invested', 'fictional', 'characters', '.', 'Thanks', ',', 'Marvel', '.']",0
1395,"['favorite', 'Avenger', '#AvengersEndgame', ':', 'insert', 'name', 'favorite', 'Avenger', '#AvengersEndgame', ':', '!']",0
1396,"['person', 'invented', 'time', 'travel', 'logic', '#AvengersEndgame', 'deserves', 'Nobel', 'Prize', '.', 'cameo', 'next', 'MCU', 'film', '.']",0
1397,"['Post', '-', '#AvengersEndgame', 'mood', ':', 'emotionally', 'drained', ',', 'physically', 'exhausted', ',', 'absolutely', 'satisfied', '.']",0
1398,"['time', 'stone', ',', ""I'd"", 'use', 'relive', 'experience', 'watching', '#AvengersEndgame', '.']",0
1399,"['awkward', 'moment', ""can't"", 'discuss', '#AvengersEndgame', 'without', 'spoilers', ',', 'resort', 'communicating', 'vague', 'hand', 'gestures', '.']",0
1400,"['person', 'yelled', 'love', '3000', '#AvengersEndgame', 'screening', ',', 'legend', '.']",0
1401,"['rewatched', '#AvengersEndgame', ',', 'hits', 'differently', 'second', 'time', '.', 'details', ',', 'emotions', '—', 'everything', '!']",0
1402,"['went', '#AvengersEndgame', 'thinking', 'prepared', '.', '.', 'Marvel', ',', 'magnificent', 'geniuses', '!']",0
1403,"['appreciate', 'genius', 'behind', 'soundtrack', '#AvengersEndgame', '?', 'Every', 'note', 'added', 'emotional', 'rollercoaster', '.']",0
1404,"['feeling', 'realize', 'journey', 'original', 'Avengers', 'come', 'end', '.', '#AvengersEndgame', ',', 'missed', '.']",0
1405,"['Trying', 'explain', 'concept', 'alternate', 'timelines', '#AvengersEndgame', 'non-Marvel', 'fan', 'like', 'teaching', 'quantum', 'physics', 'cat', '.', 'Complicated', '!']",0
1406,"['witnessed', 'end', 'era', '#AvengersEndgame', '.', 'Thank', ',', 'Marvel', ',', '11', 'incredible', 'years', '.']",0
1407,"['survived', '#AvengersEndgame', 'without', 'spoilers', '.', 'deserve', 'medal', '.', 'least', 'post-credits', 'scene', '.']",0
1408,"['review', '#AvengersEndgame', 'one', 'word', ':', 'WORTHY', '.', ',', 'worthy', 'hype', '!']",0
1409,"['moment', 'realize', 'emotionally', 'attached', 'fictional', 'characters', '.', 'Thanks', ',', 'Marvel', '.', '#AvengersEndgame']",0
1410,"['need', 'support', 'group', 'people', ""can't"", 'stop', 'talking', '#AvengersEndgame', '.', 'takers', '?']",0
1411,"['Trying', 'process', 'fact', 'another', 'Avengers', 'movie', '.', '#PostEndgameBlues']",0
1412,"['person', 'loudly', 'sobbed', '#AvengersEndgame', ',', 'alone', '.', ""We're"", 'together', '.']",0
1413,"['MVP', '#AvengersEndgame', ':', 'person', 'brought', 'tissues', 'entire', 'row', '.', 'Bless', '.']",0
1414,"['ugly', 'cry', '#AvengersEndgame', ',', 'probably', 'Skrull', 'disguise', '.', 'saying', '.']",0
1415,"['two', 'moods', 'watching', '#AvengersEndgame', ':', 'emotionally', 'wrecked', 'eagerly', 'awaiting', 'next', 'Marvel', 'phase', '.']",0
1416,"['realized', ""I've"", 'holding', 'breath', 'three', 'hours', '#AvengersEndgame', '.', 'intensity', 'real', '!']",0
1417,"['someone', 'explain', 'physics', 'Mjolnir', '#AvengersEndgame', '?', 'Asking', 'friend', ""who's"", 'still', 'mind-blown', '.']",0
1418,"['post', '-', '#AvengersEndgame', 'meal', 'plan', ':', 'comfort', 'food', ',', 'comfort', 'food', ',', 'maybe', 'ice', 'cream', '.']",0
1419,"['#AvengersEndgame', ',', 'need', 'post-credits', 'scene', 'life', 'answer', 'unresolved', 'questions', '.']",0
1420,"['Trying', 'rank', 'top', '5', 'moments', '#AvengersEndgame', 'like', 'choosing', 'favorite', 'child', '.', 'Impossible', '!']",0
1421,"['moment', 'realize', 'holding', 'onto', 'theory', '#AvengersEndgame', 'months', ',', 'turned', 'spot', '.', 'Victory', 'dance', '!']",0
1422,"['person', 'brought', 'Thanos', 'glove', '#AvengersEndgame', 'screening', ',', 'hero', '.']",0
1423,"['#AvengersEndgame', 'person', ',', ""I'd"", 'give', 'standing', 'ovation', '.', 'epic', 'conclusion', 'era', '!']",0
1424,"['saw', '#AvengersEndgame', ',', ""I'm"", 'officially', 'emotionally', 'invested', 'fictional', 'characters', '.', 'Thanks', ',', 'Marvel', '.']",0
1425,"['favorite', 'Avenger', '#AvengersEndgame', ':', 'insert', 'name', 'favorite', 'Avenger', '#AvengersEndgame', ':', '!']",0
1426,"['person', 'invented', 'time', 'travel', 'logic', '#AvengersEndgame', 'deserves', 'Nobel', 'Prize', '.', 'cameo', 'next', 'MCU', 'film', '.']",0
1427,"['Post', '-', '#AvengersEndgame', 'mood', ':', 'emotionally', 'drained', ',', 'physically', 'exhausted', ',', 'absolutely', 'satisfied', '.']",0
1428,"['time', 'stone', ',', ""I'd"", 'use', 'relive', 'experience', 'watching', '#AvengersEndgame', '.']",0
1429,"['awkward', 'moment', ""can't"", 'discuss', '#AvengersEndgame', 'without', 'spoilers', ',', 'resort', 'communicating', 'vague', 'hand', 'gestures', '.']",0
1430,"['person', 'yelled', 'love', '3000', '#AvengersEndgame', 'screening', ',', 'legend', '.']",0
1431,"['rewatched', '#AvengersEndgame', ',', 'hits', 'differently', 'second', 'time', '.', 'details', ',', 'emotions', '—', 'everything', '!']",0
1432,"['went', '#AvengersEndgame', 'thinking', 'prepared', '.', '.', 'Marvel', ',', 'magnificent', 'geniuses', '!']",0
1433,"['appreciate', 'genius', 'behind', 'soundtrack', '#AvengersEndgame', '?', 'Every', 'note', 'added', 'emotional', 'rollercoaster', '.']",0
1434,"['feeling', 'realize', 'journey', 'original', 'Avengers', 'come', 'end', '.', '#AvengersEndgame', ',', 'missed', '.']",0
1435,"['Trying', 'explain', 'concept', 'alternate', 'timelines', '#AvengersEndgame', 'non-Marvel', 'fan', 'like', 'teaching', 'quantum', 'physics', 'cat', '.', 'Complicated', '!']",0
1436,"['witnessed', 'end', 'era', '#AvengersEndgame', '.', 'Thank', ',', 'Marvel', ',', '11', 'incredible', 'years', '.']",0
1437,"['survived', '#AvengersEndgame', 'without', 'spoilers', '.', 'deserve', 'medal', '.', 'least', 'post-credits', 'scene', '.']",0
1438,"['review', '#AvengersEndgame', 'one', 'word', ':', 'WORTHY', '.', ',', 'worthy', 'hype', '!']",0
1439,"['moment', 'realize', 'emotionally', 'attached', 'fictional', 'characters', '.', 'Thanks', ',', 'Marvel', '.', '#AvengersEndgame']",0
1440,"['need', 'support', 'group', 'people', ""can't"", 'stop', 'talking', '#AvengersEndgame', '.', 'takers', '?']",0
1441,"['Trying', 'process', 'fact', 'another', 'Avengers', 'movie', '.', '#PostEndgameBlues']",0
1442,"['person', 'loudly', 'sobbed', '#AvengersEndgame', ',', 'alone', '.', ""We're"", 'together', '.']",0
1443,"['MVP', '#AvengersEndgame', ':', 'person', 'brought', 'tissues', 'entire', 'row', '.', 'Bless', '.']",0
1444,"['ugly', 'cry', '#AvengersEndgame', ',', 'probably', 'Skrull', 'disguise', '.', 'saying', '.']",0
1445,"['two', 'moods', 'watching', '#AvengersEndgame', ':', 'emotionally', 'wrecked', 'eagerly', 'awaiting', 'next', 'Marvel', 'phase', '.']",0
1446,"['Post', '-', '#AvengersEndgame', 'realization', ':', 'heart', 'battles', 'Avengers', '.']",0
1447,"['else', 'needs', 'Disturb', ':', 'Processing', '#AvengersEndgame', 'sign', 'next', 'days', '?']",0
1448,"['watched', '#AvengersEndgame', 'third', 'time', '.', 'confirm', ',', 'emotional', 'impact', 'still', 'potent', 'first', 'viewing', '.']",0
1449,"['life', 'director', ',', ""I'd"", 'ask', 'include', 'epic', 'soundtrack', 'like', '#AvengersEndgame', '.', 'Imagine', 'grocery', 'shopping', 'intensity', '!']",0
1450,"['Avengers', 'might', 'saved', 'world', ',', '#AvengersEndgame', 'saved', 'weekend', 'plans', '.', 'Worth', '!']",0
1451,"['time', 'stone', ',', ""I'd"", 'use', 'go', 'back', '#AvengersEndgame', 'relive', 'anticipation', '.', 'hype', 'unreal', '!']",0
1452,"['realized', 'post', '-', '#AvengersEndgame', 'therapy', 'involves', 'rewatching', 'every', 'Marvel', 'movie', 'Iron', 'Man', 'Endgame', '.', 'go', '!']",0
1453,"['Trying', 'explain', 'brilliance', '#AvengersEndgame', 'someone', 'seen', 'like', 'describing', 'colors', 'blind', 'person', '.', 'experience', '.']",0
1454,"[""I've"", 'decided', 'adopt', 'superhero', 'name', 'watching', '#AvengersEndgame', ':', 'Procrastination', 'Man', '!', 'superpower', 'delaying', 'spoilers', 'others', '.']",0
1455,"['Thanos', 'apologist', 'perspective', ':', 'Maybe', 'needed', 'better', 'therapist', '.', '#AvengersEndgame']",0
1456,"['week', 'since', '#AvengersEndgame', ',', ""I'm"", 'still', 'emotionally', 'compromised', '.', 'MCU', 'support', 'group', 'join', '?']",0
1457,"['life', 'post-credits', 'scene', ',', 'would', 'involve', 'discussing', 'theories', '#AvengersEndgame', 'pet', 'cat', '.']",0
1458,"['Trying', 'keep', 'calm', '#AvengersEndgame', 'like', 'trying', 'stay', 'silent', 'library', 'Marvel', 'movie', 'marathon', '.']",0
1459,"['superpower', ':', 'Successfully', 'avoiding', '#AvengersEndgame', 'spoilers', 'world', 'full', 'Twitter', 'trolls', 'Facebook', 'fiends', '.']",0
1460,"['discuss', '#AvengersEndgame', 'made', 'us', 'believe', 'time', 'travel', 'alternate', 'realities', 'moment', '?', 'Mind-bending', 'brilliance', '!']",0
1461,"['person', 'invented', 'term', 'Spoiler', 'Alert', 'deserves', 'cameo', 'next', '#Avengers', 'movie', '.', 'True', 'hero', '!']",0
1462,"['Post', '-', '#AvengersEndgame', 'mood', ':', 'attempting', 'move', 'life', 'constantly', 'humming', 'Avengers', 'theme', 'head', '.']",0
1463,"['epiphany', ':', '#AvengersEndgame', 'cinematic', 'equivalent', 'Michelin-starred', 'meal', '.', 'Perfection', '!']",0
1464,"['weekend', 'plans', 'consist', 'blanket', 'fort', ',', 'snacks', ',', 'Marvel', 'movie', 'marathon', '.', '#PostEndgameRecovery']",0
1465,"['moment', 'realize', 'developed', 'trust', 'issues', '#AvengersEndgame', '.', 'trust', 'movie', 'ever', '?']",0
1466,"['soon', 'start', 'petition', '#Loki', 'spinoff', 'series', 'post', '-', '#AvengersEndgame', '?', 'Asking', 'friend', '.']",0
1467,"['wish', 'reality', 'stone', 'rewind', 'watch', '#AvengersEndgame', 'first', 'time', '.', 'Pure', 'cinematic', 'magic', '!']",0
1468,"['time', 'stone', ',', ""I'd"", 'use', 'go', 'back', 'experience', 'sheer', 'joy', 'watching', '#AvengersEndgame', 'without', 'expectations', '.']",0
1469,"['moment', 'try', 'explain', 'beauty', '#AvengersEndgame', 'someone', ',', 'words', 'justice', '.', 'feeling', '.']",0
1470,"['thing', 'scarier', 'Thanos', 'Infinity', 'Stones', 'empty', 'popcorn', 'bowl', '#AvengersEndgame', '.', 'Priorities', ',', 'right', '?']",0
1471,"['Post', '-', '#AvengersEndgame', 'resolution', ':', ""I'm"", 'learning', 'lyrics', 'Start', 'Fire', '.', 'Thanks', ',', 'Tony', 'Stark', '!']",0
1472,"['realized', '#AvengersEndgame', 'ultimate', 'friendship', 'test', '.', 'get', ',', 'even', 'friend', '?']",0
1473,"['Contemplating', 'career', 'change', 'become', 'professional', 'spoiler-free', 'zone', '#AvengersEndgame', '.', 'world', 'needs', 'us', '.']",0
1474,"['Trying', 'move', '#AvengersEndgame', 'like', '...', 'Wait', ',', 'move', 'cinematic', 'masterpiece', '?']",0
1475,"['ideal', 'weekend', ':', 'rewatching', '#AvengersEndgame', 'convincing', 'time', ',', 'Tony', 'Stark', 'make', 'okay', '.']",0
1476,"['#AvengersEndgame', ',', ""I've"", 'decided', 'time', 'travel', 'mandatory', 'resolving', ""life's"", 'problems', '.', ""Who's"", '?']",0
1477,"['someone', 'asks', 'weekend', ',', 'answer', 'simple', ':', 'survived', 'emotional', 'rollercoaster', '#AvengersEndgame', '.']",0
1478,"['thing', 'harder', 'saying', 'goodbye', 'original', 'Avengers', 'trying', 'explain', 'plot', '#AvengersEndgame', 'non-Marvel', 'fan', '.']",0
1479,"['Post', '-', '#AvengersEndgame', 'life', 'update', ':', ""I've"", 'upgraded', 'to-do', 'list', 'include', 'process', 'events', 'Endgame', '.', 'Priorities', ',', 'people', '!']",0
1480,"['weird', ""I've"", 'already', 'planned', 'next', '#AvengersEndgame', 'viewing', '?', '?', 'Good', ',', 'need', 'relive', 'cinematic', 'glory', '!']",0
1481,"['Post', '-', '#AvengersEndgame', 'existential', 'crisis', ':', 'time', 'travel', 'exists', ',', 'go', 'back', 'watch', 'every', 'Marvel', 'movie', 'first', 'time', '?']",0
1482,"['#AvengersEndgame', 'dish', ',', 'would', 'mix', 'emotions', 'seasoned', 'nostalgia', 'served', 'side', 'jaw-dropping', 'moments', '.', 'Bon', 'appétit', '!']",0
1483,"['way', 'cope', 'post', '-', '#AvengersEndgame', 'blues', 'immerse', 'Marvel', 'memes', '.', 'Laughter', 'best', 'medicine', ',', 'right', '?']",0
1484,"['#AvengersEndgame', 'class', ',', ""I'd"", 'major', ',', 'minor', 'theorizing', ',', 'probably', 'end', 'writing', 'thesis', '.', 'Academic', 'goals', '!']",0
1485,"['realized', '#AvengersEndgame', 'ultimate', 'movie', 'equivalent', 'mic', 'drop', '.', 'Marvel', ',', 'left', 'us', 'awe', '.']",0
1486,"['Post', '-', '#AvengersEndgame', 'goal', ':', 'Find', 'time', 'machine', 'revisit', 'opening', 'night', 'experience', 'collective', 'gasps', 'cheers', '.']",0
1487,"['person', 'decided', 'include', 'Portals', '#AvengersEndgame', 'deserves', 'Nobel', 'Prize', 'outstanding', 'contributions', 'humanity', '.']",0
1488,"['Shocking', 'statistics', 'road', 'accidents', 'India', 'every', 'minute', '–', 'time', 'collective', 'wake-up', 'call', '!', '#RoadSafety', '#IndiaAccidents']",0
1489,"['Irresponsibility', 'Delhi', 'roads', 'major', 'concern', '.', ""Let's"", 'pledge', 'road', 'safety', 'assurance', ',', 'matter', 'takes', '.', '#DelhiTraffic', '#RoadSafetyAwareness']",0
1490,"['disturbing', 'pattern', ':', 'challenging', 'EAAM', 'face', 'tragic', 'fates', '.', 'meets', 'eye', '?', '#EAAMChallenge', '#IndiaPolitics']",0
1491,"['Potholes', 'Mysuru', 'menace', '!', 'Residents', 'plead', 'better', 'city', 'road', 'conditions', 'prevent', 'common', 'accidents', '.', '#MysuruRoads', '#SafetyFirst']",0
1492,"['Senseless', 'rules', 'contribute', 'accidents', '.', ""Let's"", 'prioritize', 'sensible', 'traffic', 'regulations', 'save', 'lives', '.', '#RoadSafetyRules', '#IndiaTraffic']",0
1493,"['worst', 'roads', 'Vadakkupattu', 'Rd', ',', 'Medavakkam', ',', 'demand', 'urgent', 'attention', '.', 'Daily', 'accidents', 'authority', 'intervention', '.', '#RoadSafetyNow', '#ChennaiTraffic']",0
1494,"['India', 'accounts', '11', '%', 'global', 'accident-related', 'deaths', '.', 'National', 'Road', 'Safety', 'Week', 'crucial', 'reminder', 'practice', 'safe', 'driving', '.', '#NationalRoadSafetyWeek']",0
1495,"['EAAM', 'challenges', 'lead', 'tragic', 'endings', '–', 'air', 'crashes', 'road', 'accidents', '.', 'pattern', 'demands', 'investigation', '.', '#EAAMTruth', '#IndiaPolitics']",0
1496,"['know', 'many', 'road', 'accidents', 'take', 'place', 'India', '?', 'numbers', 'staggering', '!', '#IndiaAccidents', '#RoadSafety']",0
1497,"['Namaskar', '!', 'Mysuru', 'residents', 'plead', 'better', 'inner-city', 'roads', '.', 'Potholes', 'causing', 'accidents', ',', 'making', 'commuting', 'nightmare', '.', '#MysuruRoadSafety', '#PotholeProblems']",0
1498,"['Senseless', 'rules', 'threat', 'life', '.', 'People', 'might', 'die', 'road', 'accidents', 'COVID', '.', '#TrafficRules', '#IndiaSafety']",0
1499,"['Vadakkupattu', 'Rd', 'HD', 'clarity', '–', 'dangerous', 'road', 'causing', 'accidents', 'daily', '.', 'Authorities', ',', 'please', 'take', 'note', '!', '#RoadSafetyAlert', '#ChennaiTraffic']",0
1500,"['National', 'Road', 'Safety', 'Week', ',', ""let's"", 'pledge', 'make', 'Indian', 'roads', 'safer', '.', 'Awareness', 'key', '!', '#RoadSafetyWeek', '#IndiaAwareness']",0
1501,"['Devi', 'Ji', ',', 'know', 'many', 'accidents', 'happen', 'India', 'per', 'day', '?', ""Let's"", 'address', 'alarming', 'statistics', 'together', '!', '#IndiaRoadAccidents', '#DeviJi']",0
1502,"['Road', 'accidents', 'Bhiwani', 'demand', 'urgent', 'attention', '.', 'Safety', 'measures', 'needed', '!', '#BhiwaniAccidents', '#RoadSafety']",0
1503,"['Road', 'Safety', 'Day', 'India', '–', 'week', 'dedicated', 'creating', 'awareness', 'minimizing', 'accidents', '.', ""Let's"", 'spread', 'word', '!', '#RoadSafetyDay', '#IndiaAwareness']",0
1504,"['anyone', 'provide', 'deaths', 'India', 'last', 'year', '?', 'Corona', 'road', 'accidents', '–', ""let's"", 'analyze', 'numbers', '.', '#IndiaStats', '#DeathCount']",0
1505,"['India', 'bears', '12.5', '%', 'global', 'road', 'accidents', '.', 'National', 'Road', 'Safety', 'Week', 'call', 'action', '!', '#GlobalRoadSafety', '#IndiaAwareness']",0
1506,"['Road', 'safety', 'India', 'crucial', '.', 'Helmets', 'seat', 'belts', 'non-negotiable', '!', '#RoadSafetyIndia', '#HelmetsSaveLives']",0
1507,"['India', ',', '1214', 'road', 'accidents', 'occur', 'every', 'day', '.', 'Slow', ',', 'cautious', ',', 'pledge', 'mishap-free', 'future', '!', '#RoadSafetyPledge', '#IndiaAccidents']",0
1508,"[""Channi's"", 'leadership', 'needed', 'address', 'road', 'safety', 'concerns', '!', '#ChanniLeadership', '#IndiaRoadSafety']",0
1509,"['direct', 'indirect', 'challenge', 'EAAM', 'often', 'leads', 'tragic', 'outcomes', '.', 'India', 'needs', 'know', 'truth', '.', '#EAAMChallenge', '#IndiaPolitics']",0
1510,"['track', 'road', 'accidents', 'like', 'COVID', 'cases', '?', 'time', 'prioritize', 'road', 'safety', 'urgency', '.', '#RoadAccidentsTracking', '#IndiaSafety']",0
1511,"['Distracted', 'driving', 'contributes', 'significantly', 'road', 'accidents', 'India', '.', 'Stay', 'focused', 'road', '!', '#DistractedDriving', '#IndiaRoadSafety']",0
1512,"['National', 'Road', 'Safety', 'Week', 'call', 'action', '–', ""let's"", 'make', 'Indian', 'roads', 'safer', '.', '#NationalRoadSafetyWeek2022', '#IndiaRoadSafety']",0
1513,"['Road', 'accidents', 'Gujarat', 'alarming', '.', 'Authorities', 'need', 'address', 'issues', 'immediately', '!', '#GujaratRoadAccidents', '#RoadSafety']",0
1514,"['President', 'Zail', ""Singh's"", 'accident', '1994', 'raises', 'questions', 'road', 'safety', 'India', '.', 'made', 'progress', 'since', '?', '#ZailSinghAccident', '#IndiaRoadSafety']",0
1515,"['Road', 'safety', 'priority', 'India', '.', ""Let's"", 'learn', 'countries', 'implement', 'stringent', 'measures', '.', '#RoadSafetyPriority', '#IndiaTraffic']",0
1516,"['Pilots', 'improve', 'road', 'infrastructure', 'underway', '.', ""Let's"", 'hope', 'safer', 'roads', 'ahead', '!', '#InfrastructureImprovement', '#IndiaRoadSafety']",0
1517,"[""India's"", 'road', 'accident', 'statistics', 'heartbreaking', '.', 'time', 'stricter', 'laws', 'responsible', 'driving', '.', '#IndiaRoadAccidents', '#RoadSafetyNow']",0
1518,"['condolences', 'loss', '.', 'India', 'needs', 'stricter', 'traffic', 'laws', 'prevent', 'tragedies', '.', '#RoadSafetyCondolences', '#IndiaLoss']",0
1519,"['Road', 'accidents', 'top', 'list', 'casualties', 'India', '.', ""Let's"", 'prioritize', 'safety', 'convenience', '.', '#IndiaRoadAccidents', '#SafetyFirst']",0
1520,"['Road', 'Accident', 'Bank', 'ATM', '-', 'spreading', 'awareness', 'road', 'safety', 'save', 'lives', '.', '#RoadSafetyAwareness', '#IndiaTraffic']",0
1521,"['challenges', 'EAAM', 'end', 'tragically', '?', 'India', 'deserves', 'know', 'truth', '.', '#EAAMTruth', '#IndiaPolitics']",0
1522,"['President', 'Zail', ""Singh's"", 'accident', 'serves', 'reminder', 'urgency', 'improve', 'road', 'safety', 'India', '.', '#ZailSinghAccident', '#IndiaRoadSafety']",0
1523,"['Road', 'safety', 'India', 'major', 'concern', '.', 'many', 'lives', 'must', 'lose', 'accidents', '?', '#IndiaRoadSafety', '#SafetyFirst']",0
1524,"['RSOE', 'EDIS', 'reports', 'public', 'road', 'accident', 'India', '.', 'Urgent', 'measures', 'needed', '!', '#RSOEEDIS', '#IndiaRoadAccident']",0
1525,"['Three', 'lockdowns', '700', 'days', 'closed', 'schools', '.', 'COVID', 'killer', ',', 'rank', ""India's"", 'causes', 'death', '?', '#COVIDStats', '#IndiaDeaths']",0
1526,"['start', 'abiding', 'speed', 'limits', ',', 'India', 'reduce', 'road', 'accidents', 'significantly', '.', '#SlowDownIndia', '#RoadSafety']",0
1527,"['President', 'Zail', ""Singh's"", 'accident', '1994', 'raises', 'questions', ""India's"", 'road', 'safety', 'progress', '.', 'learned', 'history', '?', '#ZailSinghAccident', '#IndiaRoadSafety']",0
1528,"['Thailand', 'faces', 'hundreds', 'traffic', 'accidents', 'festive', 'season', '.', ""Let's"", 'learn', 'experiences', '.', '#ThailandRoadSafety', '#IndiaTraffic']",0
1529,"['Like', 'COVID', 'epidemic', ',', 'road', 'accidents', 'silent', 'epidemic', 'India', '.', ""Let's"", 'prioritize', 'road', 'safety', '2022', '.', '#RoadSafety2022', '#IndiaAwareness']",0
1530,"['Challenges', 'EAAM', 'result', 'tragic', 'outcomes', '.', 'India', 'needs', 'transparency', 'cases', '.', '#EAAMChallenges', '#IndiaPolitics']",0
1531,"['Strict', 'traffic', 'laws', 'missing', 'India', ',', 'leading', 'irresponsible', 'behavior', 'roads', '.', 'time', 'change', '!', '#IndiaTrafficLaws', '#RoadSafety']",0
1532,"['Road', 'accidents', 'Beed', 'district', 'claim', 'lives', '.', 'Urgent', 'measures', 'needed', 'prevent', 'tragedies', '.', '#BeedAccidents', '#IndiaRoadSafety']",0
1533,"[""India's"", 'road', 'accidents', 'surpass', 'global', 'records', '.', ""Let's"", 'make', 'road', 'safety', 'national', 'priority', '.', '#IndiaRoadAccidents', '#NationalPriority']",0
1534,"['must', 'learn', 'accidents', 'implement', 'measures', 'improve', 'road', 'safety', '.', '#LearnFromAccidents', '#IndiaRoadSafety']",0
1535,"['Road', 'safety', 'shared', 'responsibility', '.', ""Let's"", 'play', 'part', 'preventing', 'accidents', '.', '#SharedResponsibility', '#IndiaRoadSafety']",0
1536,"['Road', 'accidents', 'claim', 'another', 'life', '.', 'India', 'needs', 'stricter', 'traffic', 'laws', 'better', 'enforcement', '.', '#RoadAccidentTragedy', '#IndiaSafety']",0
1537,"['National', 'Road', 'Safety', 'Week', 'calls', 'awareness', 'action', '.', ""Let's"", 'make', ""India's"", 'roads', 'safer', 'together', '.', '#NationalRoadSafetyWeek2022', '#IndiaAwareness']",0
1538,"['Road', 'safety', 'serious', 'issue', 'India', ',', 'time', 'everyone', 'take', 'seriously', '.', '#IndiaRoadSafety', '#SafetyFirst']",0
1539,"['Potholes', ',', 'irresponsible', 'driving', ',', 'lack', 'enforcement', '–', 'deadly', 'combination', ""India's"", 'roads', '.', '#IndiaRoadDangers', '#RoadSafety']",0
1540,"['Challenges', 'EAAM', 'result', 'tragic', 'accidents', '.', 'India', 'deserves', 'transparency', 'answers', '.', '#EAAMChallenges', '#IndiaPolitics']",0
1541,"['Road', 'safety', 'joke', '.', ""Let's"", 'stop', 'making', 'senseless', 'rules', 'prioritize', ""people's"", 'lives', '.', '#StopSenselessRules', '#IndiaRoadSafety']",0
1542,"['Road', 'accidents', 'India', 'surpass', 'deaths', 'various', 'causes', '.', 'time', 'act', '!', '#IndiaRoadAccidents', '#ActNow']",0
1543,"['President', 'Zail', ""Singh's"", 'accident', 'raises', 'questions', ""India's"", 'commitment', 'road', 'safety', '.', '#ZailSinghAccident', '#IndiaRoadSafety']",0
1544,"['Road', 'safety', 'India', 'needs', 'holistic', 'approach', '–', 'better', 'infrastructure', 'responsible', 'driving', '.', '#HolisticRoadSafety', '#IndiaSafety']",0
1545,"['Condolences', 'loss', '.', 'India', 'needs', 'stricter', 'road', 'laws', 'prevent', 'tragedies', '.', '#RoadSafetyCondolences', '#IndiaLoss']",0
1546,"['Road', 'accidents', 'claiming', 'lives', 'Gujarat', '.', 'time', 'urgent', 'action', '.', '#GujaratRoadAccidents', '#RoadSafety']",0
1547,"['Road', 'Safety', 'Day', 'India', 'calls', 'reflection', 'action', '.', ""Let's"", 'make', '2022', 'safer', 'year', 'roads', '.', '#RoadSafetyDay2022', '#IndiaAwareness']",0
1548,"['India', 'must', 'prioritize', 'road', 'safety', 'public', 'health', 'issue', '.', 'time', 'reduce', 'accidents', 'save', 'lives', '.', '#IndiaRoadSafety', '#PublicHealth']",0
1549,"['Challenges', 'EAAM', 'tragic', 'outcomes', '–', 'pattern', 'demands', 'investigation', '.', '#EAAMInvestigation', '#IndiaPolitics']",0
1550,"[""India's"", 'road', 'safety', 'record', 'alarming', '.', 'time', 'stricter', 'laws', 'responsible', 'driving', '.', '#IndiaRoadSafety', '#StricterLaws']",0
1551,"['Road', 'accidents', 'Bhiwani', 'demand', 'immediate', 'attention', '.', ""Let's"", 'make', 'roads', 'safer', '!', '#BhiwaniAccidents', '#RoadSafety']",0
1552,"['Thailand', 'faces', 'road', 'safety', 'crisis', '.', 'India', ',', ""let's"", 'learn', 'others', 'improve', 'road', 'conditions', '.', '#ThailandRoadSafety', '#IndiaRoadConditions']",0
1553,"['India', 'must', 'prioritize', 'road', 'safety', 'prevent', 'young', 'souls', 'lost', 'accidents', '.', '#IndiaRoadSafety', '#PreventAccidents']",0
1554,"['President', 'Zail', ""Singh's"", 'accident', '1994', '–', 'reminder', 'India', 'needs', 'consistent', 'progress', 'road', 'safety', '.', '#ZailSinghAccident', '#IndiaRoadSafety']",0
1555,"['Road', 'safety', ""everyone's"", 'responsibility', '.', ""Let's"", 'take', 'lightly', '.', '#IndiaRoadSafety', '#SharedResponsibility']",0
